_id_,comp_externo1,comp_externo2,comp_externo3,comp_externo4
29367,86.95652174,110,-230,
38465,82,-230,,
31053,33.33333333,3.303648377,-608,9999999770
62570,-608,9999999770,,
13440,376.8115942,14.99569089,117,-230
52026,-609,9999999770,,
31815,53.33333333,5.285837403,108,-230
24359,573.9130435,56.88020684,75,-230
571,57.97101449,5.745475438,95,-230
92215,173.9130435,17.23642631,94,-230
93069,921.4492754,91.32433209,125,-230
71111,181.1594203,17.95461074,129,-230
18032,-609,9999999770,,
18155,217.3913043,21.54553289,85,-230
28539,608.6956522,60.3274921,82,-230
28207,283.1884058,28.06664752,128,-230
58596,434.7826087,43.09106579,93,-230
8322,144.9275362,82,-230,
87592,86.95652174,5.745475438,105,-230
62564,609.2753623,29.73283539,130,-230
32468,383.4782609,38.00632002,63,-229
8272,43.47826087,4.309106579,91,-229
85961,33.04347826,3.274921,59,-229
96585,1887.246377,187.0439529,130,-230
55789,426.0869565,42.22924447,97,-230
45513,391.3043478,35.04740017,77,-230
95916,200,13.50186728,130,-230
74288,869.5652174,26.28555013,117,-230
30475,1083.768116,107.4116633,97,-230
5198,791.3043478,78.42573973,122,-230
7989,1086.956522,107.7276645,109,-230
26547,481.1594203,47.68744614,132,-230
6020,107.2463768,10.62912956,110,-230
14597,72.46376812,6.147658719,102,-230
33939,304.3478261,30.16374605,90,-230
35395,905.7971014,89.77305372,111,-230
83234,1057.971014,94.22579718,118,-230
12444,687.1884058,68.10686584,124,-230
15289,144.9275362,14.3636886,55,-229
20034,86.95652174,132,-230,
9646,666.3768116,66.04424016,116,-230
28165,1211.2,120.0413674,84,-230
17653,1014.492754,12.78368285,77,-230
64266,678.2608696,67.22206263,119,-230
96570,152.173913,8.739155415,131,-230
22354,704.3478261,69.80752657,132,-230
33515,287.0434783,20.10916403,127,-230
95500,14.49275362,94,-230,
51802,0.005797101,132,-230,
10483,144.9275362,14.3636886,-608,-229
3314,95.65217391,9.480034473,101,-230
92747,1016.521739,100.7469118,126,-230
54266,442.0289855,126,-230,
62390,118.8405797,11.77822465,16,-230
75901,265.2173913,26.28555013,112,-230
17430,60.86956522,6.03274921,88,-230
58070,81,-230,,
68815,145.7971014,14.44987073,51,-230
63284,63.47826087,6.291295605,67,-230
55047,78.84057971,7.813846596,71,-230
14251,144.9275362,14.3636886,102,-230
24371,298.2608696,15.51278368,126,-230
57609,628.6956522,62.30968113,102,-230
42042,124,-230,,
29683,202.8985507,20.10916403,129,-230
13737,23.1884058,99,-230,
74524,507.2463768,50.27291008,80,-230
38657,269.5652174,26.71646079,126,-230
96978,579.7101449,39.35650675,128,-230
75052,556.5217391,55.15656421,124,-230
16253,21.73913043,112,-230,
75798,156.5217391,15.51278368,58,-229
16785,994.2028986,98.53490376,116,-230
77091,144.9275362,11.2036771,106,-230
35422,1540,152.628555,91,-230
73861,28.98550725,2.872737719,123,-230
15826,214.4927536,21.25825912,124,-230
91614,18.84057971,1.867279517,107,-229
53374,63.76811594,6.320022982,59,-229
46224,233.3333333,23.12553864,114,-230
13217,115.942029,11.49095088,44,-230
76310,220.2898551,21.83280666,131,-230
45881,59.71014493,1.292731974,132,-230
13371,34.7826087,117,-230,
72373,98.55072464,9.767308245,113,-230
51651,724.6376812,71.81844298,33,-230
25008,124.6376812,4.021832807,78,-230
70287,501.4492754,49.69836254,74,-230
71727,80.57971014,7.124389543,43,-230
83,35.97101449,3.565067509,131,-230
62988,35.36231884,83,-230,
96475,521.7391304,51.70927894,127,-230
55334,262.3188406,25.99827636,131,-230
10304,86.95652174,8.618213157,120,-230
8473,9.275362319,128,-230,
39078,692.7536232,68.65843149,77,-230
67510,376.8115942,37.34559035,107,-230
48650,150.7246377,14.93823614,42,-230
6676,568.115942,56.30565929,94,-230
55037,434.7826087,40.50560184,59,-230
95107,83.47826087,8.273484631,93,-230
40787,123.4782609,11.49095088,77,-230
21273,279.884058,27.73915542,89,-230
8028,434.7826087,43.09106579,117,-230
43211,315.942029,31.31284114,114,-230
70770,489.8550725,48.54926745,110,-230
81746,182.6086957,18.09824763,121,-230
33429,181.1594203,17.95461074,114,-230
63541,111.5942029,11.06004022,103,-230
78415,79.71014493,7.900028727,114,-230
61761,2173.913043,46.25107728,114,-230
1160,724.6376812,17.95461074,119,-230
4911,17.39130435,1.723642631,-608,-229
30694,-609,9999999770,,
51532,153.6231884,15.22550991,102,-230
39499,69.27536232,6.865843149,105,-230
55758,107.826087,10.68658431,102,-230
27712,1136.144928,112.6027004,107,-230
74039,289.5652174,28.69864981,132,-230
88775,350.7246377,34.7601264,45,-230
12074,162.3188406,16.08733123,122,-230
45132,1406.666667,97.96035622,111,-230
97796,504.3478261,49.98563631,132,-230
33172,644.9275362,63.91841425,90,-230
46966,126.3768116,12.52513646,59,-230
55473,195.942029,19.41970698,102,-230
51610,144.9275362,14.3636886,66,-230
15111,405.7971014,79,-230,
98914,281.1594203,27.86555587,124,-230
45465,62.60869565,6.205113473,82,-230
46907,637.6811594,50.84745763,127,-230
63321,217.3913043,21.54553289,49,-230
15617,-609,9999999770,,
35935,318.8405797,31.60011491,112,-230
57860,1359.42029,134.731399,120,-230
67900,318.8405797,31.60011491,59,-230
21901,195.2521739,14.36397587,120,-230
57832,724.6376812,71.81844298,79,-230
81715,211.5942029,20.97098535,124,-230
77752,434.7826087,14.93823614,129,-230
55399,353.0434783,34.98994542,24,-230
38026,688.4057971,59.66676242,114,-230
82262,350.7246377,34.7601264,24,-229
89611,365.2173913,36.19649526,125,-230
10536,108.6956522,10.77276645,128,-230
36508,121,-230,,
69676,-609,9999999770,,
9962,78.26086957,-608,-229,
36329,289.8550725,4.309106579,69,-230
90982,997.1014493,16.66187877,74,-230
55253,420.2898551,41.65469693,96,-230
21169,234.7826087,20.10916403,101,-230
13285,271.0144928,0.861821316,112,-230
20752,426.0869565,42.22924447,65,-230
13049,86.95652174,8.618213157,120,-230
8886,57.97101449,5.745475438,130,-230
94346,747.826087,74.11663315,127,-230
21883,646.3768116,60.61476587,87,-230
61172,434.7826087,43.09106579,78,-230
70176,382.6086957,37.92013789,75,-230
32132,89.85507246,8.905486929,77,-230
6356,717.3913043,71.10025855,73,-230
96699,98.55072464,9.767308245,48,-230
58403,144.9275362,14.3636886,122,-230
21839,857.9710145,85.03303648,110,-230
23742,176.8115942,12.20913531,101,-230
49809,52.17391304,5.170927894,103,-230
20742,1188.985507,117.8397012,84,-230
18569,252.173913,24.99281816,106,-230
25308,-609,9999999770,,
96616,171.0144928,16.94915254,94,-230
51817,147.5362319,11.72076989,41,-229
32901,110.1449275,10.91640333,128,-230
45500,327.5362319,28.72737719,78,-230
50655,286.9565217,28.44010342,52,-230
66346,28.98550725,2.298190175,88,-230
80511,1808.115942,179.2013789,124,-230
60624,231.884058,3.67710428,-35,-229
37213,602.8985507,59.75294456,121,-230
97671,466.6666667,46.25107728,130,-230
45799,162.3188406,16.08733123,98,-230
7918,33.33333333,3.303648377,41,-230
90484,57.97101449,2.872737719,126,-230
23728,76.8115942,7.612754955,121,-230
27154,1449.275362,143.636886,111,-230
27263,217.3913043,21.54553289,80,-230
70674,626.0869565,62.05113473,116,-230
83400,444.9275362,44.09652399,120,-230
40557,186.0869565,18.44297616,116,-230
75725,342.0289855,33.89830508,94,-230
41903,144.9275362,14.3636886,114,-230
35497,202.3188406,20.05170928,83,-230
8762,1449.275362,143.636886,87,-230
11513,69.56521739,6.894570526,117,-230
44675,507.2463768,50.27291008,86,-230
74162,443.4782609,43.9528871,63,-230
65406,246.3768116,24.41827061,132,-230
94901,423.1884058,41.9419707,111,-230
4788,100,9.910945131,105,-230
84446,478.2608696,47.40017236,132,-230
9459,385.5072464,38.20741166,122,-230
43170,130.4347826,5.889112324,108,-230
67903,88.4057971,8.761850043,74,-230
13810,200,19.82189026,91,-230
29870,144.9275362,12.66877334,68,-229
9203,105.5942029,10.46538351,126,-230
33456,289.8550725,28.72737719,42,-230
84603,217.3913043,21.54553289,119,-230
17975,263.7681159,26.14191324,117,-230
58421,166.9565217,16.54696926,108,-230
32603,202.8985507,12.35277219,50,-230
13785,579.7101449,57.45475438,96,-230
96674,189.5652174,18.78770468,98,-230
10692,-609,9999999770,,
40271,62.60869565,115,-230,
92010,515.6521739,37.63286412,54,-230
32189,217.3913043,21.54553289,65,-230
65093,472.7536232,46.8543522,103,-230
29509,304.3478261,30.16374605,69,-230
13878,434.7826087,14.3636886,132,-230
37072,117.3913043,2.872737719,-17,-229
56165,462.3188406,45.82016662,109,-230
87323,217.3913043,21.54553289,115,-230
59346,700,69.37661591,124,-230
55997,115.942029,10.1982189,132,-230
19464,353.6231884,35.04740017,46,-230
14700,304.3478261,30.16374605,117,-230
21850,869.5652174,86.18213157,116,-230
74541,558.8405797,55.38638322,51,-230
74529,1449.275362,68.08388394,88,-230
8976,89.85507246,129,-230,
17182,782.6086957,77.56391841,91,-230
89650,272.4637681,27.00373456,128,-230
75199,1202.898551,119.2186153,109,-230
17925,145.4144928,2.614191324,52,-230
65690,-609,9999999770,,
24572,1018.550725,100.9480034,84,-230
93154,2263.768116,224.3608159,-6,-230
17622,466.6666667,46.25107728,85,-230
85544,265.2173913,26.28555013,109,-230
10955,294.2028986,26.14191324,111,-230
67806,52.17391304,41,-230,
85626,933.0434783,92.47342718,125,-230
23126,399.1304348,39.55759839,96,-230
41412,773.7101449,28.81068658,116,-230
30057,43.47826087,4.309106579,98,-230
81735,665.2173913,65.92933065,107,-230
1558,495.6521739,49.123815,127,-230
6579,41.73913043,3.447285263,96,-230
97103,926.0869565,91.78397012,116,-230
97382,475.3623188,47.11289859,126,-230
13653,217.3913043,21.54553289,75,-230
21163,721.7391304,71.5311692,78,-230
95976,494.7826087,49.03763286,132,-230
78942,66.66666667,2.212008044,124,-230
872,11.5942029,118,-230,
60026,253.9130435,25.16518242,125,-230
73026,268.115942,26.5728239,109,-230
77105,969.2753623,96.06434932,120,-230
33427,217.3913043,13.21459351,76,-230
82508,316.5217391,11.77822465,73,-230
26322,353.6231884,35.04740017,127,-230
95540,133.3333333,13.21459351,46,-230
50418,33.33333333,3.303648377,124,-230
13568,686.9565217,68.08388394,104,-230
98350,264.057971,26.17064062,118,-230
54390,173.9130435,17.23642631,104,-230
79349,642.0289855,63.63114048,-25,-229
25856,55.07246377,5.458201666,52,-229
37373,191.3043478,18.96006895,53,-230
18223,433.3333333,42.9474289,95,-230
94054,13.62318841,124,-230,
18818,334.7826087,33.18012065,99,-230
82373,457.9710145,45.38925596,-32,-230
24808,115.942029,11.49095088,120,-230
52658,644.9275362,63.91841425,118,-230
85162,374.2028986,15.20568802,129,-230
88559,304.3478261,30.16374605,81,-230
51344,134.7826087,13.35823039,53,-229
52205,97.10144928,9.623671359,109,-230
26243,82.60869565,8.187302499,107,-230
14553,57.97101449,5.745475438,72,-230
3137,173.9130435,17.23642631,30,-229
370,240.5797101,23.84372307,123,-230
68348,252.173913,24.99281816,128,-230
82925,1159.42029,87.04395289,107,-230
45106,103,-229,,
20406,188.4057971,18.67279517,117,-230
26368,370.4347826,36.71358805,124,-230
49889,118.8405797,11.2036771,75,-230
38171,226.0869565,22.40735421,9,-230
32694,144.9275362,14.3636886,52,-230
49506,1876.811594,186.0097673,101,-230
61237,368.115942,36.48376903,128,-230
5525,921.7391304,91.35305947,107,-230
71524,859.4202899,83.59666762,104,-230
23736,228.9855072,8.618213157,121,-230
53545,144.9275362,14.3636886,110,-230
28305,463.7681159,45.9638035,120,-230
80060,498.5507246,49.41108877,52,-230
23056,28.98550725,2.872737719,115,-230
22725,195.0724638,19.33352485,112,-230
72551,310.1449275,30.73829359,68,-230
92671,695.6521739,68.94570526,128,-230
23036,350.7362319,24.99281816,81,-230
81424,698.5507246,40.79287561,86,-230
63619,115.0724638,11.40476874,124,-230
78716,8695.652174,861.8213157,101,-230
81269,-609,9999999770,,
14223,901.4492754,89.34214306,124,-230
66819,148.115942,14.67968974,75,-230
3530,23.1884058,128,-230,
49194,144.9275362,11.16058604,98,-230
79029,44.92753623,4.452743465,91,-230
3549,117.3913043,11.63458776,42,-230
49188,202.8985507,20.10916403,81,-230
42047,666.6666667,66.07296754,88,-230
86992,142.0289855,10.22694628,86,-230
24629,128,-230,,
32435,118.8405797,11.77822465,112,-230
91480,1017.391304,100.8330939,115,-230
91761,614.4927536,60.90203964,111,-230
9068,597.6811594,59.23585177,105,-230
55513,159.4202899,15.80005745,78,-230
36098,1567.826087,155.3863832,108,-230
12099,86.95652174,8.618213157,-16,-230
70352,237.6811594,23.5564493,-25,-229
70731,42.02898551,-39,-229,
13844,234.7826087,23.26917552,121,-230
47530,971.0144928,96.23671359,99,-230
64095,147.826087,14.65096237,122,-230
83357,1063.768116,105.4294743,132,-230
40099,217.3913043,-608,9999999770,
22550,144.9275362,10.05458202,126,-230
77054,408.6956522,40.50560184,63,-230
40026,57.97101449,5.745475438,62,-229
86367,256.5217391,25.42372881,65,-230
36867,1884.057971,186.7279517,66,-230
25322,648.6956522,64.29187015,124,-230
70120,166.6666667,16.51824188,41,-230
84826,327.5362319,32.46193623,88,-230
56935,1057.971014,104.8549267,102,-230
97043,173.9130435,16.374605,134,-230
56453,398.5507246,39.50014364,94,-230
10293,1745.217391,172.9675381,132,-230
4081,226.0869565,22.40735421,98,-230
37211,192.7536232,19.10370583,117,-230
84628,428.9855072,42.51651824,132,-230
12970,79.71014493,5.11347314,56,-230
82333,1914.492754,189.7443263,125,-230
4261,91.30434783,9.049123815,88,-230
34558,104.3478261,10.34185579,70,-230
95833,560.4956522,55.55041655,59,-230
65665,217.3913043,21.54553289,98,-230
75573,831.5942029,82.41884516,105,-230
43389,1510.144928,149.6696352,110,-230
81060,571.884058,56.6791152,37,-230
96347,724.6376812,71.81844298,129,-230
67339,246.9565217,24.47572537,123,-230
78602,-608,9999999770,,
80690,28.98550725,126,-230,
94123,2215.652174,219.5920712,124,-230
43947,737.1014493,73.0537202,62,-230
73918,426.0869565,127,-230,
71555,26.08695652,2.585463947,37,-229
93597,179.7101449,17.81097386,115,-230
14066,652.4637681,64.66532606,72,-230
39864,278.2608696,27.5782821,72,-230
21586,57.97101449,5.745475438,51,-230
8699,505.7826087,50.12783683,64,-230
74568,-609,9999999770,,
24276,292.7536232,29.01465096,-2,-230
60958,637.6811594,63.20022982,127,-230
69699,102.3188406,10.14076415,92,-230
36086,168.115942,14.3636886,121,-230
32726,878.2608696,87.04395289,115,-230
9083,217.3913043,21.54553289,23,-230
83533,550.7246377,54.58201666,102,-230
28017,222.0289855,22.00517093,66,-230
95272,186.9565217,18.52915829,88,-230
54139,252.173913,24.99281816,137,-230
56642,868.6956522,18.96006895,40,-230
19966,182.6086957,18.09824763,67,-230
85205,82.60869565,8.187302499,129,-230
27412,571.0144928,56.59293307,74,-230
59306,150.7246377,14.93823614,65,-230
2266,64.34782609,6.377477736,128,-230
74346,557.9710145,55.30020109,127,-230
36464,117.3913043,11.63458776,13,-229
52477,1457.391304,39.6725079,109,-230
11461,579.7101449,57.45475438,65,-230
8774,521.7391304,51.70927894,119,-230
20211,202.8985507,15.51278368,123,-230
44896,446.3768116,44.24016087,77,-230
95051,724.6376812,71.81844298,125,-230
15489,81.15942029,8.043665613,85,-230
72131,1863.188406,184.6595806,130,-230
97015,408.6956522,40.50560184,129,-230
10501,69.56521739,6.894570526,11,-230
65864,185.5072464,18.3855214,121,-230
90306,562.3188406,55.73111175,63,-230
78897,230.4347826,22.83826487,101,-230
21544,26.08695652,58,-229,
21855,128.9855072,12.78368285,98,-230
46285,62.31884058,6.176386096,39,-229
45722,139.1304348,13.78914105,70,-230
95130,49.27536232,4.883654122,108,-230
69616,127.826087,12.66877334,104,-230
33606,1588.985507,157.4834818,129,-230
62700,930.4347826,92.21488078,128,-230
52312,440.5797101,43.66561333,45,-230
85596,213.0434783,21.11462223,109,-230
1958,144.9275362,4.883654122,38,-230
58854,329.8550725,32.69175524,85,-230
62898,260,25.76845734,92,-230
68806,626.0869565,62.05113473,122,-230
96416,289.8550725,21.25825912,63,-230
28215,169.5652174,9.336397587,46,-230
81575,1002.898551,99.39672508,83,-230
46819,106,-230,,
50366,37.68115942,3.734559035,91,-230
36794,142.6086957,14.13386958,120,-230
18623,502.8985507,49.84199943,107,-230
70428,289.8550725,28.72737719,91,-230
25233,1504.637681,149.123815,128,-230
97066,689.8550725,68.26773916,90,-230
54093,233.3333333,23.12553864,48,-230
29763,1449.275362,143.636886,103,-230
61145,847.2463768,22.69462798,53,-230
23546,57.97101449,5.745475438,94,-230
65923,57.97101449,5.745475438,123,-230
15832,115.3623188,11.43349612,118,-229
92617,817.3913043,81.01120368,121,-230
29518,121.7391304,12.06549842,-608,-229
29428,246.5217391,24.4326343,60,-229
37395,724.6376812,12.35277219,52,-230
74740,597.1014493,59.17839701,50,-230
63113,110.1449275,10.91640333,68,-229
46983,254.6376812,13,-230,
38279,31.01449275,39,-229,
53559,672.4637681,66.64751508,110,-230
63067,437.6811594,43.37833956,85,-230
8186,331.5942029,25.99827636,46,-230
88070,357.9710145,35.47831083,131,-230
46955,539.1594203,23.41281241,45,-229
28878,693.9130435,68.77334099,95,-230
65212,-609,9999999770,,
51182,553.6231884,54.86929043,116,-230
29546,330.4347826,32.74921,123,-230
12615,173.9130435,17.23642631,119,-230
70262,1344.927536,133.2950302,104,-230
59574,457.9710145,0.344728526,123,-230
95147,426.0869565,19.96552715,109,-230
96511,1449.275362,143.636886,117,-230
38529,133.3333333,13.21459351,78,-230
90985,1031.014493,102.1832807,119,-230
26926,14.49275362,117,-230,
86597,1471.594203,145.848894,128,-230
93783,254.7826087,25.25136455,70,-230
86222,271.0144928,26.86009767,121,-230
89986,171.0144928,12.78368285,61,-230
53380,142.8985507,14.16259695,95,-230
33010,23.1884058,88,-230,
61945,104.3478261,10.34185579,59,-229
59617,391.3043478,38.78195921,110,-230
86894,1110.144928,110.0258546,129,-230
50143,109,-230,,
60171,1526.086957,151.2496409,99,-230
32505,289.8550725,4.883654122,46,-230
7885,709.5652174,70.32461936,129,-230
77284,307.1014493,30.43665613,94,-230
71920,455.0724638,31.31284114,89,-230
25062,123,-230,,
68273,202.8985507,54,-230,
8655,1000,99.10945131,86,-230
56472,208.6956522,20.68371158,70,-230
80018,205.7971014,20.39643781,56,-230
797,10.14492754,85,-230,
12201,14.49275362,1.43636886,34,-230
9506,462.0289855,45.79143924,123,-230
49452,204.3478261,20.25280092,48,-230
93985,336.2318841,33.32375754,77,-230
98781,624.9275362,61.93622522,115,-230
87227,431.884058,18.81643206,121,-230
46658,1159.42029,20.10916403,125,-230
40539,153.6231884,15.22550991,48,-230
61113,508.4057971,50.38781959,95,-230
76483,284.057971,28.15282965,93,-230
65807,72.46376812,77,-230,
58345,319.7101449,31.68629704,65,-230
98053,217.3913043,21.54553289,96,-230
28129,284.057971,28.15282965,110,-230
18655,92.75362319,9.192760701,48,-230
41189,-609,9999999770,,
79657,962.8985507,50.27291008,108,-230
65026,800,66.07296754,120,-230
57117,290,28.74174088,123,-230
72559,197.1014493,19.53461649,62,-229
60793,20.28985507,132,-230,
19181,570.1449275,56.50675093,117,-230
35061,227.5362319,4.59638035,83,-230
